Index Name,Date,Open,High,Low,Close,Data_source,Published_date,Updated_date
NIFTY SME EMERGE,16-Feb-22,NA,NA,NA,4541.68,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Feb-22,NA,NA,NA,4552.2,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Feb-22,NA,NA,NA,4551.78,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Feb-22,NA,NA,NA,4643.53,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Feb-22,NA,NA,NA,4640.25,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Feb-22,NA,NA,NA,4588.21,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Feb-22,NA,NA,NA,4570.38,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Feb-22,NA,NA,NA,4586.65,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Feb-22,NA,NA,NA,4534.11,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Feb-22,NA,NA,NA,4476.52,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Feb-22,NA,NA,NA,4407.28,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Feb-22,NA,NA,NA,4420.4,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-Jan-22,NA,NA,NA,4407.87,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Jan-22,NA,NA,NA,4349.84,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Jan-22,NA,NA,NA,4309.55,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Jan-22,NA,NA,NA,4306.51,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Jan-22,NA,NA,NA,4287.86,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Jan-22,NA,NA,NA,4371.23,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Jan-22,NA,NA,NA,4384.01,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Jan-22,NA,NA,NA,4351.19,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Jan-22,NA,NA,NA,4329.73,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Jan-22,NA,NA,NA,4349.47,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Jan-22,NA,NA,NA,4251.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Jan-22,NA,NA,NA,4208.16,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Jan-22,NA,NA,NA,4145.53,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Jan-22,NA,NA,NA,4122.58,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Jan-22,NA,NA,NA,4093.53,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Jan-22,NA,NA,NA,3958.03,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Jan-22,NA,NA,NA,3901.46,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Jan-22,NA,NA,NA,3900.04,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Jan-22,NA,NA,NA,3860.23,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Jan-22,NA,NA,NA,3865.64,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-Dec-21,NA,NA,NA,3825,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Dec-21,NA,NA,NA,3775.45,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Dec-21,NA,NA,NA,3753.93,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Dec-21,NA,NA,NA,3733.35,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Dec-21,NA,NA,NA,3675.82,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Dec-21,NA,NA,NA,3642.11,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Dec-21,NA,NA,NA,3583.04,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Dec-21,NA,NA,NA,3598.69,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Dec-21,NA,NA,NA,3563.26,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Dec-21,NA,NA,NA,3568.41,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Dec-21,NA,NA,NA,3610.06,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Dec-21,NA,NA,NA,3658.29,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Dec-21,NA,NA,NA,3686.47,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Dec-21,NA,NA,NA,3668.41,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Dec-21,NA,NA,NA,3682.35,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Dec-21,NA,NA,NA,3674.78,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Dec-21,NA,NA,NA,3649.26,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Dec-21,NA,NA,NA,3592.14,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Dec-21,NA,NA,NA,3502.26,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Dec-21,NA,NA,NA,3470.5,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Dec-21,NA,NA,NA,3509.39,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Dec-21,NA,NA,NA,3547.02,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Dec-21,NA,NA,NA,3470.84,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Nov-21,NA,NA,NA,3390.51,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Nov-21,NA,NA,NA,3282.42,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Nov-21,NA,NA,NA,3276.79,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Nov-21,NA,NA,NA,3290.98,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Nov-21,NA,NA,NA,3266.31,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Nov-21,NA,NA,NA,3222.46,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Nov-21,NA,NA,NA,3200.91,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Nov-21,NA,NA,NA,3274.6,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Nov-21,NA,NA,NA,3275.1,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Nov-21,NA,NA,NA,3288.04,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Nov-21,NA,NA,NA,3305.51,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Nov-21,NA,NA,NA,3336.87,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Nov-21,NA,NA,NA,3357.41,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Nov-21,NA,NA,NA,3353.36,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Nov-21,NA,NA,NA,3394.01,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Nov-21,NA,NA,NA,3372.54,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Nov-21,NA,NA,NA,3303.83,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Nov-21,NA,NA,NA,3256.72,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Nov-21,NA,NA,NA,3257.63,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Nov-21,NA,NA,NA,3271.05,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Oct-21,NA,NA,NA,3243.35,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Oct-21,NA,NA,NA,3232.35,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Oct-21,NA,NA,NA,3265.14,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Oct-21,NA,NA,NA,3294.08,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Oct-21,NA,NA,NA,3226.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Oct-21,NA,NA,NA,3246.8,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Oct-21,NA,NA,NA,3267.34,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Oct-21,NA,NA,NA,3321.53,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Oct-21,NA,NA,NA,3391.48,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Oct-21,NA,NA,NA,3443.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Oct-21,NA,NA,NA,3457.66,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Oct-21,NA,NA,NA,3455.85,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Oct-21,NA,NA,NA,3461.64,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Oct-21,NA,NA,NA,3432.07,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Oct-21,NA,NA,NA,3457.81,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Oct-21,NA,NA,NA,3403.68,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Oct-21,NA,NA,NA,3303.87,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Oct-21,NA,NA,NA,3271.07,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Oct-21,NA,NA,NA,3242.74,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Oct-21,NA,NA,NA,3198.07,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Sep-21,NA,NA,NA,3200.47,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Sep-21,NA,NA,NA,3109.62,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Sep-21,NA,NA,NA,3074.69,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Sep-21,NA,NA,NA,3068.95,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Sep-21,NA,NA,NA,3036.95,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Sep-21,NA,NA,NA,2990.75,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Sep-21,NA,NA,NA,2972.28,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Sep-21,NA,NA,NA,2954.45,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Sep-21,NA,NA,NA,2942.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Sep-21,NA,NA,NA,2985.83,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Sep-21,NA,NA,NA,2998.51,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Sep-21,NA,NA,NA,2996.98,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Sep-21,NA,NA,NA,2969.39,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Sep-21,NA,NA,NA,2929.85,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Sep-21,NA,NA,NA,2908.44,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Sep-21,NA,NA,NA,2880.89,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Sep-21,NA,NA,NA,2845.03,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Sep-21,NA,NA,NA,2850.25,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Sep-21,NA,NA,NA,2847.84,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Sep-21,NA,NA,NA,2834.31,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Sep-21,NA,NA,NA,2796.75,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-Aug-21,NA,NA,NA,2805.76,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Aug-21,NA,NA,NA,2811.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Aug-21,NA,NA,NA,2786.78,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Aug-21,NA,NA,NA,2757.58,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Aug-21,NA,NA,NA,2743.87,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Aug-21,NA,NA,NA,2741.82,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Aug-21,NA,NA,NA,2691.91,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Aug-21,NA,NA,NA,2706.47,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Aug-21,NA,NA,NA,2732.2,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Aug-21,NA,NA,NA,2744.55,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Aug-21,NA,NA,NA,2768.32,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Aug-21,NA,NA,NA,2784.01,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Aug-21,NA,NA,NA,2810.01,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Aug-21,NA,NA,NA,2783.51,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Aug-21,NA,NA,NA,2805.01,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Aug-21,NA,NA,NA,2872.65,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Aug-21,NA,NA,NA,2871.8,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Aug-21,NA,NA,NA,2806.57,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Aug-21,NA,NA,NA,2796.09,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Aug-21,NA,NA,NA,2805.46,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Aug-21,NA,NA,NA,2791.04,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Jul-21,NA,NA,NA,2767.18,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Jul-21,NA,NA,NA,2759.79,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Jul-21,NA,NA,NA,2755.53,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Jul-21,NA,NA,NA,2751.13,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Jul-21,NA,NA,NA,2741.93,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Jul-21,NA,NA,NA,2712.77,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Jul-21,NA,NA,NA,2705.72,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Jul-21,NA,NA,NA,2690.64,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Jul-21,NA,NA,NA,2696.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Jul-21,NA,NA,NA,2669.14,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Jul-21,NA,NA,NA,2653.31,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Jul-21,NA,NA,NA,2640.1,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Jul-21,NA,NA,NA,2649.93,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Jul-21,NA,NA,NA,2638.98,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Jul-21,NA,NA,NA,2607.37,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Jul-21,NA,NA,NA,2639.6,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Jul-21,NA,NA,NA,2658.62,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Jul-21,NA,NA,NA,2705.3,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Jul-21,NA,NA,NA,2688.25,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Jul-21,NA,NA,NA,2659.71,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Jul-21,NA,NA,NA,2616.42,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Jun-21,NA,NA,NA,2616.17,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Jun-21,NA,NA,NA,2600.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Jun-21,NA,NA,NA,2525.88,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Jun-21,NA,NA,NA,2504.25,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Jun-21,NA,NA,NA,2482.59,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Jun-21,NA,NA,NA,2497.1,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Jun-21,NA,NA,NA,2489.57,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Jun-21,NA,NA,NA,2457.25,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Jun-21,NA,NA,NA,2456.51,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Jun-21,NA,NA,NA,2489.11,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Jun-21,NA,NA,NA,2544.05,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Jun-21,NA,NA,NA,2510.09,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Jun-21,NA,NA,NA,2408.55,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Jun-21,NA,NA,NA,2395.5,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Jun-21,NA,NA,NA,2379.22,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Jun-21,NA,NA,NA,2362.19,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Jun-21,NA,NA,NA,2359.18,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Jun-21,NA,NA,NA,2335.78,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Jun-21,NA,NA,NA,2281.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Jun-21,NA,NA,NA,2258.24,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Jun-21,NA,NA,NA,2262.74,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Jun-21,NA,NA,NA,2251.52,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-May-21,NA,NA,NA,2262.35,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-May-21,NA,NA,NA,2261.16,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-May-21,NA,NA,NA,2275.29,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-May-21,NA,NA,NA,2258.93,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-May-21,NA,NA,NA,2255.99,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-May-21,NA,NA,NA,2212.35,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-May-21,NA,NA,NA,2195.9,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-May-21,NA,NA,NA,2192.82,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-May-21,NA,NA,NA,2173.31,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-May-21,NA,NA,NA,2153.72,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-May-21,NA,NA,NA,2133.91,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-May-21,NA,NA,NA,2115.96,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-May-21,NA,NA,NA,2110.73,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-May-21,NA,NA,NA,2110.45,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-May-21,NA,NA,NA,2101.79,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-May-21,NA,NA,NA,2102.6,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-May-21,NA,NA,NA,2085.2,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-May-21,NA,NA,NA,2078.23,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-May-21,NA,NA,NA,2073.92,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-May-21,NA,NA,NA,2083.34,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Apr-21,NA,NA,NA,2051.06,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Apr-21,NA,NA,NA,2049.37,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Apr-21,NA,NA,NA,2052.24,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Apr-21,NA,NA,NA,2050.27,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Apr-21,NA,NA,NA,2034.89,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Apr-21,NA,NA,NA,2038.97,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Apr-21,NA,NA,NA,2025.03,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Apr-21,NA,NA,NA,2007.76,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Apr-21,NA,NA,NA,2010.58,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Apr-21,NA,NA,NA,2022.74,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Apr-21,NA,NA,NA,1993.24,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Apr-21,NA,NA,NA,1998.45,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Apr-21,NA,NA,NA,1966.69,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Apr-21,NA,NA,NA,1915.53,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Apr-21,NA,NA,NA,1855.9,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Apr-21,NA,NA,NA,1839.13,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Apr-21,NA,NA,NA,1826.07,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Apr-21,NA,NA,NA,1804.72,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Apr-21,NA,NA,NA,1825.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-Mar-21,NA,NA,NA,1794.26,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Mar-21,NA,NA,NA,1808.84,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Mar-21,NA,NA,NA,1793.84,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Mar-21,NA,NA,NA,1775.9,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Mar-21,NA,NA,NA,1780.77,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Mar-21,NA,NA,NA,1784.24,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Mar-21,NA,NA,NA,1788.06,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Mar-21,NA,NA,NA,1785.42,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Mar-21,NA,NA,NA,1763.26,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Mar-21,NA,NA,NA,1775.26,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Mar-21,NA,NA,NA,1779.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Mar-21,NA,NA,NA,1778.31,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Mar-21,NA,NA,NA,1793.84,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Mar-21,NA,NA,NA,1781.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Mar-21,NA,NA,NA,1779.8,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Mar-21,NA,NA,NA,1802.35,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Mar-21,NA,NA,NA,1792.39,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Mar-21,NA,NA,NA,1791.56,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Mar-21,NA,NA,NA,1788.2,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Mar-21,NA,NA,NA,1780.98,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Mar-21,NA,NA,NA,1781.9,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Feb-21,NA,NA,NA,1792.36,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Feb-21,NA,NA,NA,1797.06,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Feb-21,NA,NA,NA,1799.85,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Feb-21,NA,NA,NA,1789.14,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Feb-21,NA,NA,NA,1796.58,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Feb-21,NA,NA,NA,1815.21,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Feb-21,NA,NA,NA,1823.86,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Feb-21,NA,NA,NA,1819.02,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Feb-21,NA,NA,NA,1812.89,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Feb-21,NA,NA,NA,1801.75,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Feb-21,NA,NA,NA,1800.1,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Feb-21,NA,NA,NA,1778.97,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Feb-21,NA,NA,NA,1783.68,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Feb-21,NA,NA,NA,1782.7,NSE Indices,2016-2025,19-04-2025
